"","dyadID","r_years","childnum","obsid","day_A","day_of_study_A","day_of_study_P","day_P","fair_chores_A","fair_chores_P","gender_chr_A","gender_chr_P","genderE_A","genderE_P","grbs_ss_A","grbs_ss_P","income_A","income_P","partID_A","partID_P","partnum_A","partnum_P","qmi_ss_A","qmi_ss_P","telework_A","telework_P"
"125",1215551,32.5205479452055,0,17017709,"Tuesday","9","9","Tuesday","3","2","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","2.75","1.5","1","0"
"126",1215551,32.5205479452055,0,17017709,"Tuesday","9","9","Tuesday","2","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","1.5","2.75","0","1"
"127",1215551,32.5205479452055,0,17017710,"Wednesday","10","10","Wednesday","3","2","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","2.5","1.25","1","0"
"128",1215551,32.5205479452055,0,17017710,"Wednesday","10","10","Wednesday","2","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","1.25","2.5","0","1"
"129",1215551,32.5205479452055,0,17017711,"Thursday","11","11","Thursday","3","1","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","1.75","1","1","0"
"130",1215551,32.5205479452055,0,17017711,"Thursday","11","11","Thursday","1","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","1","1.75","0","1"
"131",1215551,32.5205479452055,0,17017712,"Friday","12","12","Friday","3","3","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","1.75","1.25","1","0"
"132",1215551,32.5205479452055,0,17017712,"Friday","12","12","Friday","3","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","1.25","1.75","0","1"
"133",1215551,32.5205479452055,0,17017713,"Saturday","13","13","Saturday","3","2","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","2.75","2.5","1","0"
"134",1215551,32.5205479452055,0,17017713,"Saturday","13","13","Saturday","2","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","2.5","2.75","0","1"
"135",1215551,32.5205479452055,0,17017714,"Sunday","14","14","Sunday","3","2","W","M","1","-1","3.35","4.05","83000","38000","R_1ib4Sbpr2laTU4n","R_27DoLcZAeezGpAg","1","2","2.75","2","1","0"
"136",1215551,32.5205479452055,0,17017714,"Sunday","14","14","Sunday","2","3","M","W","-1","1","4.05","3.35","38000","83000","R_27DoLcZAeezGpAg","R_1ib4Sbpr2laTU4n","2","1","2","2.75","0","1"
"137",2048975,17.4109589041096,1,28685637,"Monday","1","1","Monday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3.25","4","0","1"
"138",2048975,17.4109589041096,1,28685637,"Monday","1","1","Monday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3.25","1","0"
"139",2048975,17.4109589041096,1,28685638,"Tuesday","2","2","Tuesday","5","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","2.75","4","0","1"
"140",2048975,17.4109589041096,1,28685638,"Tuesday","2","2","Tuesday","3","5","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","2.75","1","0"
"141",2048975,17.4109589041096,1,28685639,"Wednesday","3","3","Wednesday","3","5","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"142",2048975,17.4109589041096,1,28685639,"Wednesday","3","3","Wednesday","5","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"143",2048975,17.4109589041096,1,28685640,"Thursday","4","4","Thursday","5","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"144",2048975,17.4109589041096,1,28685640,"Thursday","4","4","Thursday","3","5","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"145",2048975,17.4109589041096,1,28685641,"Friday","5","5","Friday","5","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"146",2048975,17.4109589041096,1,28685641,"Friday","5","5","Friday","3","5","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"147",2048975,17.4109589041096,1,28685642,"Saturday","6","6","Saturday","5","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"148",2048975,17.4109589041096,1,28685642,"Saturday","6","6","Saturday","3","5","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"149",2048975,17.4109589041096,1,28685643,"Sunday","7","7","Sunday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","4","4","0","1"
"150",2048975,17.4109589041096,1,28685643,"Sunday","7","7","Sunday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","4","1","0"
"151",2048975,17.4109589041096,1,28685644,"Monday","8","8","Monday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"152",2048975,17.4109589041096,1,28685644,"Monday","8","8","Monday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"153",2048975,17.4109589041096,1,28685645,"Tuesday","9","9","Tuesday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"154",2048975,17.4109589041096,1,28685645,"Tuesday","9","9","Tuesday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"155",2048975,17.4109589041096,1,28685646,"Wednesday","10","10","Wednesday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3","4","0","1"
"156",2048975,17.4109589041096,1,28685646,"Wednesday","10","10","Wednesday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3","1","0"
"157",2048975,17.4109589041096,1,28685647,"Thursday","11","11","Thursday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3.25","4","0","1"
"158",2048975,17.4109589041096,1,28685647,"Thursday","11","11","Thursday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3.25","1","0"
"159",2048975,17.4109589041096,1,28685648,"Friday","12","12","Friday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3.25","4","0","1"
"160",2048975,17.4109589041096,1,28685648,"Friday","12","12","Friday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3.25","1","0"
"161",2048975,17.4109589041096,1,28685649,"Saturday","13","13","Saturday","3","4","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3.75","4","0","1"
"162",2048975,17.4109589041096,1,28685649,"Saturday","13","13","Saturday","4","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3.75","1","0"
"163",2048975,17.4109589041096,1,28685650,"Sunday","14","14","Sunday","3","3","W","M","1","-1","1.95","2.65","40000","82000","R_2YVsEXdVjvkfZSf","R_2qgfJUd60eAGeNi","2","1","3.25","4","0","1"
"164",2048975,17.4109589041096,1,28685650,"Sunday","14","14","Sunday","3","3","M","W","-1","1","2.65","1.95","82000","40000","R_2qgfJUd60eAGeNi","R_2YVsEXdVjvkfZSf","1","2","4","3.25","1","0"
"165",2192258,19.0493150684932,3,30691599,"Monday","1","1","Monday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"166",2192258,19.0493150684932,3,30691599,"Monday","1","1","Monday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"167",2192258,19.0493150684932,3,30691600,"Tuesday","2","2","Tuesday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"168",2192258,19.0493150684932,3,30691600,"Tuesday","2","2","Tuesday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"169",2192258,19.0493150684932,3,30691601,"Wednesday","3","3","Wednesday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"170",2192258,19.0493150684932,3,30691601,"Wednesday","3","3","Wednesday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"171",2192258,19.0493150684932,3,30691602,"Thursday","4","4","Thursday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"172",2192258,19.0493150684932,3,30691602,"Thursday","4","4","Thursday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"173",2192258,19.0493150684932,3,30691603,"Friday","5","5","Friday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"174",2192258,19.0493150684932,3,30691603,"Friday","5","5","Friday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"175",2192258,19.0493150684932,3,30691604,"Saturday","6","6","Saturday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"176",2192258,19.0493150684932,3,30691604,"Saturday","6","6","Saturday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"177",2192258,19.0493150684932,3,30691605,"Sunday","7","7","Sunday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"178",2192258,19.0493150684932,3,30691605,"Sunday","7","7","Sunday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"179",2192258,19.0493150684932,3,30691606,"Monday","8","8","Monday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"180",2192258,19.0493150684932,3,30691606,"Monday","8","8","Monday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"181",2192258,19.0493150684932,3,30691607,"Tuesday","9","9","Tuesday","3","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"182",2192258,19.0493150684932,3,30691607,"Tuesday","9","9","Tuesday","3","3","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"183",2192258,19.0493150684932,3,30691608,"Wednesday","10","10","Wednesday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"184",2192258,19.0493150684932,3,30691608,"Wednesday","10","10","Wednesday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"185",2192258,19.0493150684932,3,30691609,"Thursday","11","11","Thursday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"186",2192258,19.0493150684932,3,30691609,"Thursday","11","11","Thursday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"187",2192258,19.0493150684932,3,30691610,"Friday","12","12","Friday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"188",2192258,19.0493150684932,3,30691610,"Friday","12","12","Friday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"189",2192258,19.0493150684932,3,30691611,"Saturday","13","13","Saturday","3","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"190",2192258,19.0493150684932,3,30691611,"Saturday","13","13","Saturday","3","3","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"191",2192258,19.0493150684932,3,30691612,"Sunday","14","14","Sunday","2","3","W","M","1","-1","2.6","3.7","10000","75000","R_XNyAhN19fPbqkCJ","R_2tbSihhqPxxKyPh","2","1","1.75","2","1","0"
"192",2192258,19.0493150684932,3,30691612,"Sunday","14","14","Sunday","3","2","M","W","-1","1","3.7","2.6","75000","10000","R_2tbSihhqPxxKyPh","R_XNyAhN19fPbqkCJ","1","2","2","1.75","0","1"
"193",2262764,35.2630136986301,0,31678683,"Monday","1","1","Monday","2","5","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","3.5","1","0"
"194",2262764,35.2630136986301,0,31678683,"Monday","1","1","Monday","5","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","3.5","3","0","1"
"195",2262764,35.2630136986301,0,31678684,"Tuesday","2","2","Tuesday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3.25","3.75","1","0"
"196",2262764,35.2630136986301,0,31678684,"Tuesday","2","2","Tuesday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","3.75","3.25","0","1"
"197",2262764,35.2630136986301,0,31678686,"Thursday","4","4","Thursday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"198",2262764,35.2630136986301,0,31678686,"Thursday","4","4","Thursday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"199",2262764,35.2630136986301,0,31678687,"Friday","5","5","Friday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"200",2262764,35.2630136986301,0,31678687,"Friday","5","5","Friday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"201",2262764,35.2630136986301,0,31678688,"Saturday","6","6","Saturday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3.5","4","1","0"
"202",2262764,35.2630136986301,0,31678688,"Saturday","6","6","Saturday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3.5","0","1"
"203",2262764,35.2630136986301,0,31678689,"Sunday","7","7","Sunday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","4","4","1","0"
"204",2262764,35.2630136986301,0,31678689,"Sunday","7","7","Sunday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","4","0","1"
"205",2262764,35.2630136986301,0,31678690,"Monday","8","8","Monday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"206",2262764,35.2630136986301,0,31678690,"Monday","8","8","Monday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"207",2262764,35.2630136986301,0,31678691,"Tuesday","9","9","Tuesday","2","5","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","4","4","1","0"
"208",2262764,35.2630136986301,0,31678691,"Tuesday","9","9","Tuesday","5","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","4","0","1"
"209",2262764,35.2630136986301,0,31678692,"Wednesday","10","10","Wednesday","2","5","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"210",2262764,35.2630136986301,0,31678692,"Wednesday","10","10","Wednesday","5","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"211",2262764,35.2630136986301,0,31678693,"Thursday","11","11","Thursday","1","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"212",2262764,35.2630136986301,0,31678693,"Thursday","11","11","Thursday","4","1","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"213",2262764,35.2630136986301,0,31678694,"Friday","12","12","Friday","1","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"214",2262764,35.2630136986301,0,31678694,"Friday","12","12","Friday","4","1","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"215",2262764,35.2630136986301,0,31678695,"Saturday","13","13","Saturday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"216",2262764,35.2630136986301,0,31678695,"Saturday","13","13","Saturday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"217",2262764,35.2630136986301,0,31678696,"Sunday","14","14","Sunday","2","4","W","M","1","-1","2.35","2.55","25000","1e+05","R_3LhjhusSHquX0J3","R_24OWzEgDEIMOtD6","2","1","3","4","1","0"
"218",2262764,35.2630136986301,0,31678696,"Sunday","14","14","Sunday","4","2","M","W","-1","1","2.55","2.35","1e+05","25000","R_24OWzEgDEIMOtD6","R_3LhjhusSHquX0J3","1","2","4","3","0","1"
"219",4593178,25.2767123287671,0,64304479,"Monday","1","1","Monday","4","3","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"220",4593178,25.2767123287671,0,64304479,"Monday","1","1","Monday","3","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"221",4593178,25.2767123287671,0,64304480,"Tuesday","2","2","Tuesday","4","3","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"222",4593178,25.2767123287671,0,64304480,"Tuesday","2","2","Tuesday","3","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"223",4593178,25.2767123287671,0,64304481,"Wednesday","3","3","Wednesday","4","4","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"224",4593178,25.2767123287671,0,64304481,"Wednesday","3","3","Wednesday","4","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"225",4593178,25.2767123287671,0,64304482,"Thursday","4","4","Thursday","4","3","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"226",4593178,25.2767123287671,0,64304482,"Thursday","4","4","Thursday","3","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"227",4593178,25.2767123287671,0,64304483,"Friday","5","5","Friday","4","4","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"228",4593178,25.2767123287671,0,64304483,"Friday","5","5","Friday","4","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"229",4593178,25.2767123287671,0,64304484,"Saturday","6","6","Saturday","4","4","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"230",4593178,25.2767123287671,0,64304484,"Saturday","6","6","Saturday","4","4","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
"231",4593178,25.2767123287671,0,64304485,"Sunday","7","7","Sunday","3","4","W","M","1","-1","3.15","3.65","22000","145000","R_1daE4d4d9u9Taro","R_BP6Ptk3WTahmjSN","1","2","4","4","0","1"
"232",4593178,25.2767123287671,0,64304485,"Sunday","7","7","Sunday","4","3","M","W","-1","1","3.65","3.15","145000","22000","R_BP6Ptk3WTahmjSN","R_1daE4d4d9u9Taro","2","1","4","4","1","0"
