"partID_given","partID","dyadID","gender_baseline","Progress","Duration","RecordedDate","DistributionChannel","day","gender","gender_6_TEXT","gate1","gate2","gate3","gate4","gate5","gate6","beds","vaccum","food","dishes","garbage","yardwork","pets","laundry","errands","cars","finances","events","calls","other_chores","fair_chores","satisfied_chores","homeschool","attention","worrying","activities","clothes","sick","getting_up","put_to_bed","discipline","reading","playing","picking_up","hygiene","dressing","comforting","feeding","other_childcare","fair_childcare","satisfied_childcare","wfibs1","wfibs2","wfibs3","covid_pres1","covid_pres2","covid_pres3","covid_pres4","covid_pres5","covid_pres6","qmi1","qmi2","qmi3","qmi4","comm1","comm2","comm3","comm4","comments","ResponseID","RecordedDate_lag","dist","first_sec","prob","rec_num","weekish","day_of_study","week","problems","ID_check","ResponseID_chr","obsid"
"R_21t5t5JNXiVzDtK","R_21t5t5JNXiVzDtK",737834,"Woman",100,160,2020-10-07 18:05:00,"email","Wednesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly agree","Somewhat disagree","Strongly disagree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",13,2020-09-30 17:05:00,7.04166666666667,2,0,9,2,10,2,1,1,"13",10329672
"R_21t5t5JNXiVzDtK","R_21t5t5JNXiVzDtK",737834,"Woman",100,159,2020-10-08 17:57:00,"email","Thursday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Neither satisfied nor dissatisfied","Strongly agree","Neither agree nor disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",9,2020-10-01 17:07:00,7.03472222222222,2,0,10,2,11,2,1,1,"9",10329673
"R_21t5t5JNXiVzDtK","R_21t5t5JNXiVzDtK",737834,"Woman",100,205,2020-10-09 17:27:00,"email","Friday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","no","Pretty much fair to me","Somewhat satisfied","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","no","Pretty much fair to me","Somewhat satisfied","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",2,2020-10-02 18:11:00,6.96944444444444,2,0,11,2,12,2,1,1,"2",10329674
"R_21t5t5JNXiVzDtK","R_21t5t5JNXiVzDtK",737834,"Woman",100,267,2020-10-10 17:44:00,"email","Saturday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No
","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No
","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No",5,2020-10-03 17:14:00,7.02083333333333,2,0,12,2,13,2,1,1,"5",10329675
"R_21t5t5JNXiVzDtK","R_21t5t5JNXiVzDtK",737834,"Woman",100,142,2020-10-11 17:25:00,"email","Sunday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","no","Pretty much fair to me","Somewhat satisfied","Strongly disagree","Strongly agree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",7,2020-10-04 17:42:00,6.98819444444444,2,0,13,2,14,2,1,1,"7",10329676
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,243,2020-09-29 17:48:00,"email","Tuesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Somewhat satisfied","Strongly agree","Somewhat disagree","Somewhat disagree","Strongly agree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","no",10,NA,NA,1,0,1,1,2,1,1,1,"10",10329664
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,204,2020-09-30 17:19:00,"email","Wednesday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","Yes","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly agree","Neither agree nor disagree","Somewhat disagree","Strongly agree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","I have been working many hours at home lately ",12,NA,NA,1,0,2,1,3,1,1,1,"12",10329665
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,146,2020-10-01 18:23:00,"email","Thursday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",8,NA,NA,1,0,3,1,4,1,1,1,"8",10329666
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,153,2020-10-02 18:14:00,"email","Friday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly agree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",1,NA,NA,1,0,4,1,5,1,1,1,"1",10329667
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,269,2020-10-03 17:32:00,"email","Saturday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","Yes","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","Yes","Yes","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Strongly agree","Neither agree nor disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",4,NA,NA,1,0,5,1,6,1,1,1,"4",10329668
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,346,2020-10-04 17:38:00,"email","Sunday","Woman",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No i had to work today","Very unfair to you","Somewhat dissatisfied","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Slightly unfair to you","Somewhat dissatisfied","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat disagree","Somewhat agree","Neither agree nor disagree","Somewhat true about me","Somewhat true about me","Somewhat true about me","Somewhat true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","I had to end up working late at the hospital",6,NA,NA,1,0,6,1,7,1,1,1,"6",10329669
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,148,2020-10-05 17:58:00,"email","Monday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Neither agree nor disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Somewhat satisfied","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",3,NA,NA,1,0,7,1,8,1,1,1,"3",10329670
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,215,2020-10-06 17:44:00,"email","Tuesday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",11,2020-09-29 17:48:00,6.99722222222222,2,0,8,2,9,2,1,1,"11",10329671
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,394,2020-10-07 17:34:00,"email","Wednesday","Woman",NA,"Somewhat agree","Strongly disagree","Strongly disagree","Somewhat agree","Strongly disagree","Strongly disagree","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","Yes","No","no","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Neither agree nor disagree","Strongly agree","Strongly disagree","Somewhat agree","Neither agree nor disagree","Strongly disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",13,2020-09-30 17:19:00,7.01041666666667,2,0,9,2,10,2,1,1,"13",10329672
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,402,2020-10-08 17:09:00,"email","Thursday","Woman",NA,"Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly disagree","Strongly disagree","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No 
","Fair to both you and your partner","Neither satisfied nor dissatisfied","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","No","Fair to both you and your partner","Neither satisfied nor dissatisfied","Strongly disagree","Strongly agree","Strongly agree","Strongly disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Today I had a day off so I was able to run some errands 
",9,2020-10-01 18:23:00,6.94861111111111,2,0,10,2,11,2,1,1,"9",10329673
"R_3scqgDGh3vGR68O","R_3scqgDGh3vGR68O",737834,"Man",100,172,2020-10-09 17:30:00,"email","Friday","Man",NA,"Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","No","No","No","No","No","No","No","No","No","No","No","No","No","no","Pretty much fair to me","Somewhat satisfied","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","no","Pretty much fair to me","Somewhat satisfied","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Mostly true about me","Mostly true about me","Mostly true about me","Mostly true about me","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","no",2,2020-10-02 18:14:00,6.96944444444444,2,0,11,2,12,2,1,1,"2",10329674
